original_index,text,word_count,syllable_count,syllables_per_word,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,coleman_liau,ari,dale_chall
101046,In line with the idea,5,7,1.4,83.32,2.88,2.0,-2.0,-2.92,0.25
101047,Despite these hurdles,3,5,1.667,62.79,5.25,1.2,11.07,9.9,14.31
101048,An autism diagnosis can act,5,10,2.0,32.56,9.96,18.0,4.96,2.74,10.2
101049,Within this network,3,5,1.667,62.79,5.25,1.2,7.2,6.76,14.31
101050,I've heard from early,4,5,1.25,97.03,0.72,1.6,1.45,1.77,0.2
101051,However,1,3,3.0,-47.98,20.2,0.4,-4.8,12.04,0.05
101052,Whether you decide to go,5,7,1.4,83.32,2.88,2.0,1.48,-0.09,7.04
101053,It offers a window into,5,8,1.6,66.4,5.24,2.0,0.32,-1.03,7.04
101054,The risk for renal colic,5,7,1.4,83.32,2.88,2.0,1.48,-0.09,13.36
101055,We propose that kidney stone,5,7,1.4,83.32,2.88,2.0,6.12,3.68,10.2
101056,Whilst regional variations exist,4,10,2.5,-8.72,15.47,21.6,18.85,14.72,19.62
101057,Central and Tropical Latin America,5,12,2.4,-1.28,14.68,10.0,13.08,9.33,13.36
101058,Kidney stones are a common,5,7,1.4,83.32,2.88,2.0,3.8,1.79,13.36
101059,Uric acid kidney stones are,5,8,1.6,66.4,5.24,2.0,4.96,2.74,16.52
101060,— Two-year health economics analysis,4,10,2.5,-8.72,15.47,21.6,20.3,10.71,15.68
101061,The peak age for kidney,5,6,1.2,100.24,0.52,2.0,0.32,-1.03,7.04
101062,Break Wave Kidney Stone Treatment,5,7,1.4,83.32,2.88,2.0,11.92,8.39,10.2
101063,Break Wave is a non,5,5,1.0,117.16,-1.84,2.0,-4.32,-4.8,7.04
101064,His lab is developing drugs,5,8,1.6,66.4,5.24,10.0,4.96,2.74,13.36
101065,It affects all ages,4,6,1.5,75.88,3.67,1.6,0.0,-0.59,11.73
101066,Researchers say this may help,5,7,1.4,83.32,2.88,10.0,7.28,4.62,7.04
101067,These might sound promising—after,4,5,1.25,97.03,0.72,1.6,18.85,15.9,7.78
101068,Surgery is the only way,5,8,1.6,66.4,5.24,10.0,0.32,-1.03,7.04
101070,A lack of antioxidants in,5,9,1.8,49.48,7.6,10.0,2.64,0.85,10.2
101071,Vitamin C is essential for,5,9,1.8,49.48,7.6,18.0,3.8,1.79,13.36
101074,Steering clear of smoking and,5,7,1.4,83.32,2.88,2.0,7.28,4.62,10.2
101076,To protect your eyes,4,5,1.25,97.03,0.72,1.6,1.45,0.59,7.78
101077,Keep an eye on your,5,5,1.0,117.16,-1.84,2.0,-4.32,-4.8,0.25
101078,Monterey residents can also consult,5,11,2.2,15.64,12.32,18.0,14.24,10.27,13.36
101079,However,1,3,3.0,-47.98,20.2,0.4,-4.8,12.04,0.05
101082,These alternative remedies might cause,5,10,2.0,32.56,9.96,18.0,17.72,13.1,10.2
101083,We can't 'unclump',3,5,1.667,62.79,5.25,14.53,-0.53,5.19,9.05
101085,During an episode of Afib,5,8,1.6,66.4,5.24,10.0,2.64,0.85,10.2
101086,Left untreated,2,4,2.0,35.61,8.79,20.8,7.1,10.18,11.63
101087,The risk of stroke is,5,5,1.0,117.16,-1.84,2.0,-2.0,-2.92,10.2
101088,Unfortunately,1,5,5.0,-217.18,43.8,40.4,30.0,40.3,19.48
101089,The atria don't fill,4,6,1.5,75.88,3.67,11.6,0.0,0.59,7.78
101090,Atrial fibrillation causes the heart,5,11,2.2,15.64,12.32,18.0,15.4,11.21,13.36
101091,Dementia,1,4,4.0,-132.58,32.0,40.4,1.0,16.75,19.48
101092,Research shows that the irregular,5,9,1.8,49.48,7.6,10.0,11.92,8.39,13.36
101093,Age.,1,1,1.0,121.22,-3.4,0.4,-28.0,-2.09,0.05
101095,Narrowed or blocked arteries (coronary,5,11,2.2,15.64,12.32,18.0,16.56,13.1,16.52
101096,Family history: If someone in,5,10,2.0,32.56,9.96,2.0,6.12,4.62,0.25
101097,Statins are considered first-choice,4,7,1.75,54.73,6.62,11.6,21.75,18.25,15.68
101098,4 min read,3,3,1.0,119.19,-2.62,1.2,-10.2,-7.37,14.31
101099,Plant sterols and soluble fiber,5,9,1.8,49.48,7.6,10.0,9.6,6.5,13.36
101100,Soluble fiber helps block some,5,8,1.6,66.4,5.24,10.0,8.44,5.56,13.36
101101,Plant sterols are generally recognized,5,11,2.2,15.64,12.32,18.0,17.72,13.1,13.36
101102,Red yeast rice is fermented,5,7,1.4,83.32,2.88,10.0,4.96,2.74,10.2
101103,Omega-3 fatty acids,3,6,2.0,34.59,9.18,1.2,5.27,6.76,19.58
101104,Varicose vein care has changed,5,5,1.0,117.16,-1.84,2.0,8.44,5.56,13.36
101106,AI-Enhanced Diagnostics,2,6,3.0,-48.99,20.59,20.8,30.3,31.38,19.53
101107,Emerging Trends: Nearly 52% of,5,8,1.6,66.4,5.24,10.0,6.12,5.56,13.36
101108,More than 61% of vascular,5,7,1.4,83.32,2.88,10.0,1.48,0.85,10.2
101109,Portable ultrasound devices gained 29,5,11,2.2,15.64,12.32,26.0,16.56,12.16,19.67
101110,Varicose veins develop when valves,5,7,1.4,83.32,2.88,10.0,13.08,9.33,16.52
101111,Chest X-ray is a,4,4,1.0,118.18,-2.23,1.6,-5.8,-4.12,7.78
101112,Heart Attack (Myocardial Infarction),4,11,2.75,-29.87,18.42,21.6,21.75,19.43,11.73
101114,Heart failure can also cause,5,7,1.4,83.32,2.88,2.0,6.12,3.68,7.04
101116,Anaphylaxis,1,5,5.0,-217.18,43.8,40.4,18.4,30.88,19.48
101117,A collapsed lung,3,4,1.333,90.99,1.31,1.2,1.4,2.05,14.31
101119,Gastritis (inflamed stomach lining).,4,9,2.25,12.43,12.52,11.6,20.3,19.43,19.62
101121,Electrocardiogram is a simple test,5,12,2.4,-1.28,14.68,10.0,13.08,9.33,7.04
101122,D-dimer test: This is,4,5,1.25,97.03,0.72,1.6,0.0,1.77,7.78
101123,Full,1,1,1.0,121.22,-3.4,0.4,-22.2,-2.09,0.05
101124,Trouble using your hands,4,6,1.5,75.88,3.67,1.6,7.25,5.3,11.73
101125,The goal of rehabilitation is,5,10,2.0,32.56,9.96,10.0,7.28,4.62,7.04
101126,Preventing another stroke,3,7,2.333,6.39,13.11,14.53,18.8,16.18,14.31
101127,The 7 stages of stroke,5,6,1.2,100.24,0.52,2.0,-0.84,-1.97,13.36
101128,The first stage in Brunnstrom's,5,5,1.0,117.16,-1.84,2.0,8.44,6.5,7.04
101129,Stage 2 — Spasticity.,3,5,1.667,62.79,5.25,14.53,5.27,1.27,14.31
101130,It means that some connection,5,7,1.4,83.32,2.88,10.0,7.28,4.62,7.04
101131,Therapy and specialised technologies to,5,12,2.4,-1.28,14.68,26.0,18.88,14.04,13.36
101132,Now,1,1,1.0,121.22,-3.4,0.4,-28.0,-6.8,0.05
101133,Gross motor skills continue to,5,8,1.6,66.4,5.24,10.0,8.44,5.56,13.36
101135,cognitive behavioural therapy (CBT) to,5,13,2.6,-18.2,17.04,26.0,15.4,13.1,16.52
101136,Therapy: Individual counseling for depression,5,15,3.0,-52.04,21.76,34.0,24.68,19.69,16.52
101137,Occupational therapy – In addition to,5,13,2.6,-18.2,17.04,26.0,14.24,6.19,13.36
101138,During the first three months,5,6,1.2,100.24,0.52,2.0,7.28,4.62,7.04
101140,Ulcerative colitis qualifies as a,5,11,2.2,15.64,12.32,18.0,11.92,8.39,13.36
101141,Age-related macular degeneration is,4,11,2.75,-29.87,18.42,21.6,21.75,18.25,15.68
101142,For more than a decade,5,6,1.2,100.24,0.52,2.0,-0.84,-1.97,7.04
101143,For people with intermediate disease,5,11,2.2,15.64,12.32,10.0,15.4,11.21,10.2
101144,Delivery method: A gel capsule,5,10,2.0,32.56,9.96,10.0,7.28,5.56,16.52
101146,This simple,2,3,1.5,77.91,2.89,0.8,-1.6,3.12,0.1
101147,Laser photocoagulation to treat wet,5,11,2.2,15.64,12.32,10.0,14.24,10.27,10.2
101148,Then,1,1,1.0,121.22,-3.4,0.4,-22.2,-2.09,0.05
101150,Kale is one of the,5,5,1.0,117.16,-1.84,2.0,-5.48,-5.74,7.04
101151,Wear sunglasses and a hat,5,7,1.4,83.32,2.88,10.0,2.64,0.85,7.04
101152,Consult with your doctor about,5,8,1.6,66.4,5.24,2.0,8.44,5.56,7.04
101153,You also may use a,5,6,1.2,100.24,0.52,2.0,-5.48,-5.74,0.25
101154,If new glasses don't,4,5,1.25,97.03,0.72,1.6,0.0,0.59,0.2
101155,"""Across the TRIUMpH program",4,7,1.75,54.73,6.62,1.6,10.15,8.83,11.73
101156,These presentations highlight tegoprazan's superiority,5,15,3.0,-52.04,21.76,18.0,35.12,28.17,16.52
101157,The submission seeks simultaneous approval,5,13,2.6,-18.2,17.04,26.0,22.36,16.87,16.52
101158,Less acidic fruit like bananas,5,9,1.8,49.48,7.6,18.0,8.44,5.56,10.2
101159,Sleep apnea is far more,5,7,1.4,83.32,2.88,10.0,0.32,-1.03,7.04
101160,Cardiovascular strain,2,7,3.5,-91.29,26.49,20.8,27.4,26.67,19.53
101161,Every time your airway closes,5,9,1.8,49.48,7.6,2.0,7.28,4.62,10.2
101162,High blood pressure is a,5,6,1.2,100.24,0.52,2.0,1.48,-0.09,7.04
101163,Recent studies have shown a,5,7,1.4,83.32,2.88,2.0,4.96,2.74,13.36
101164,Cardiovascular Problems: Sleep apnea strains,5,13,2.6,-18.2,17.04,18.0,23.52,18.75,16.52
101165,The irregular breathing patterns can,5,10,2.0,32.56,9.96,10.0,15.4,11.21,13.36
101166,Diabetes: Sleep apnea is linked,5,10,2.0,32.56,9.96,18.0,8.44,6.5,13.36
101167,Obesity: Poor sleep can disrupt,5,9,1.8,49.48,7.6,10.0,8.44,6.5,10.2
101168,Before surgery,2,5,2.5,-6.69,14.69,20.8,7.1,10.18,11.63
101169,Neurocognitive Decline,2,6,3.0,-48.99,20.59,20.8,30.3,29.02,19.53
101170,Mental Health Issues: The constant,5,8,1.6,66.4,5.24,2.0,11.92,9.33,13.36
101171,Some awaken with a headache,5,8,1.6,66.4,5.24,2.0,4.96,2.74,0.25
101173,Complications with medicines and surgery,5,12,2.4,-1.28,14.68,26.0,20.04,14.98,13.36
101174,Workplace Accidents: Reduced alertness and,5,11,2.2,15.64,12.32,18.0,21.2,16.87,16.52
101175,Pauses in breathing during sleep,5,8,1.6,66.4,5.24,2.0,10.76,7.45,10.2
101176,Most patients do not experience,5,9,1.8,49.48,7.6,10.0,9.6,6.5,10.2
101177,Two large studies,3,4,1.333,90.99,1.31,1.2,3.33,3.62,9.05
101179,Make sure to seek treatment,5,6,1.2,100.24,0.52,2.0,4.96,2.74,7.04
101180,How to treat an asthma,5,6,1.2,100.24,0.52,2.0,-0.84,-1.97,7.04
101182,If you need to use,5,5,1.0,117.16,-1.84,2.0,-5.48,-5.74,0.25
101184,Menopause is a challenge not,5,8,1.6,66.4,5.24,10.0,6.12,3.68,10.2
101185,NIH Research Highlight,3,5,1.667,62.79,5.25,1.2,13.0,11.47,19.58
101186,The most striking finding was,5,7,1.4,83.32,2.88,2.0,7.28,4.62,10.2
101187,Some nonhormonal therapies,3,8,2.667,-21.81,17.05,27.87,20.73,17.75,14.31
101188,Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS) is,6,17,2.833,-38.95,20.18,15.73,30.5,26.31,17.09
101189,Symptoms &,1,2,2.0,36.62,8.4,0.4,1.0,0.27,19.48
101190,Post-exertional malaise (PEM):,3,8,2.667,-21.81,17.05,14.53,20.73,24.03,19.58
101191,Other symptoms include problems with,5,9,1.8,49.48,7.6,2.0,15.4,11.21,13.36
101192,orthostatic intolerance,2,8,4.0,-133.59,32.39,40.8,33.2,31.38,19.53
101194,CFS/ME is less common,4,6,1.5,75.88,3.67,1.6,1.45,1.77,11.73
101195,How is myalgic encephalomyelitis/chronic,4,13,3.25,-72.17,24.32,21.6,29.0,24.14,11.73
101196,INTRODUCTION,1,4,4.0,-132.58,32.0,40.4,24.2,35.59,19.48
101197,According to a recent review,5,9,1.8,49.48,7.6,10.0,6.12,3.68,10.2
101198,By using BTK inhibitors that,5,9,1.8,49.48,7.6,10.0,6.12,3.68,13.36
101199,Tolebrutinib is able to penetrate,5,10,2.0,32.56,9.96,18.0,11.92,8.39,10.2
101200,Sanofi said that the Breakthrough,5,8,1.6,66.4,5.24,10.0,11.92,8.39,10.2
101201,Ublituximab-xiiy is given in,4,7,1.75,54.73,6.62,11.6,11.6,10.01,7.78
101202,CNM-Au8,1,2,2.0,36.62,8.4,0.4,-10.6,12.04,19.48
101203,Mass General Brigham researchers are,5,10,2.0,32.56,9.96,10.0,15.4,11.21,13.36
101204,Essentially,1,4,4.0,-132.58,32.0,40.4,18.4,30.88,19.48
101205,On January 22,3,6,2.0,34.59,9.18,1.2,-4.4,-2.66,9.05
101207,Skeletal problems,2,5,2.5,-6.69,14.69,20.8,15.8,17.25,19.53
101211,A long,2,2,1.0,120.21,-3.01,0.8,-16.1,-8.65,0.1
101212,What are the symptoms of,5,6,1.2,100.24,0.52,2.0,1.48,-0.09,7.04
101213,The most common symptom of Marfan syndrome is myopia (nearsightedness,10,20,2.0,27.49,11.91,12.0,15.46,11.83,13.61
101214,Although it has an autosomal,5,7,1.4,83.32,2.88,2.0,6.12,3.68,10.2
101215,Psoriasis Beyond the Skin: Obesity,5,12,2.4,-1.28,14.68,18.0,11.92,9.33,13.36
101216,How Immune Cells Travel From,5,7,1.4,83.32,2.88,2.0,6.12,3.68,13.36
101217,Psoriasis severity predicts cardiovascular risk,5,17,3.4,-85.88,26.48,26.0,28.16,21.58,19.67
101218,This insight could help doctors,5,7,1.4,83.32,2.88,2.0,9.6,6.5,10.2
101219,The researchers identified a nine,5,10,2.0,32.56,9.96,18.0,11.92,8.39,10.2
101220,“By analysing data from more,5,8,1.6,66.4,5.24,10.0,4.96,3.68,10.2
101221,Lewitt highlighted the importance of,5,9,1.8,49.48,7.6,18.0,15.4,11.21,13.36
101225,Don't Focus Only on,4,6,1.5,75.88,3.67,1.6,-1.45,-0.59,7.78
101226,AMD,1,1,1.0,121.22,-3.4,0.4,-28.0,-6.8,19.48
101227,Being less able to see,5,7,1.4,83.32,2.88,2.0,-0.84,-1.97,0.25
101228,Many people do not notice,5,8,1.6,66.4,5.24,2.0,2.64,0.85,0.25
101230,With wet AMD,3,3,1.0,119.19,-2.62,1.2,-6.33,-4.23,9.05
101231,Amsler grid test: An Amsler,5,7,1.4,83.32,2.88,2.0,3.8,2.74,13.36
101232,Difficulty recognizing faces,3,10,3.333,-78.21,24.91,27.87,24.6,20.89,19.58
101233,Early Signs and Symptoms of Age-Related Macular Degeneration: What,9,18,2.0,28.5,11.52,12.49,17.0,13.42,12.86
101234,Because of fluid buildup,4,7,1.75,54.73,6.62,1.6,7.25,5.3,11.73
101235,Contents,1,2,2.0,36.62,8.4,0.4,1.0,16.75,19.48
101237,Since your central vision is,5,7,1.4,83.32,2.88,2.0,6.12,3.68,10.2
101238,As macular degeneration progresses,4,12,3.0,-51.02,21.37,31.6,21.75,17.07,15.68
101239,A new blank or blind,5,5,1.0,117.16,-1.84,2.0,-3.16,-3.86,0.25
101241,Colors may gradually look less,5,9,1.8,49.48,7.6,10.0,8.44,5.56,10.2
101242,Other signs are straight lines,5,6,1.2,100.24,0.52,2.0,8.44,5.56,10.2
101243,Wet AMD requires more urgent,5,8,1.6,66.4,5.24,10.0,6.12,3.68,13.36
101244,Sudden Vision Loss: In contrast,5,8,1.6,66.4,5.24,2.0,8.44,6.5,10.2
101245,(We can't stress enough,4,5,1.25,97.03,0.72,1.6,2.9,4.12,7.78
101246,Migraine is a health condition,5,8,1.6,66.4,5.24,10.0,8.44,5.56,10.2
101247,“With more low pressure systems,5,7,1.4,83.32,2.88,2.0,8.44,6.5,10.2
101248,Stewart Tepper,2,4,2.0,35.61,8.79,0.8,7.1,10.18,19.53
101249,The study looked at blood,5,6,1.2,100.24,0.52,2.0,2.64,0.85,7.04
101250,Why does the nervous system,5,7,1.4,83.32,2.88,2.0,4.96,2.74,10.2
101251,The most common injury is,5,8,1.6,66.4,5.24,10.0,2.64,0.85,10.2
101252,Shoulder tendinitis is a common,5,9,1.8,49.48,7.6,10.0,9.6,6.5,10.2
101253,A partial rotator cuff tear,5,8,1.6,66.4,5.24,10.0,4.96,2.74,10.2
101254,Symptoms tend to get worse,5,6,1.2,100.24,0.52,2.0,3.8,1.79,10.2
101255,Partial tear.,2,3,1.5,77.91,2.89,0.8,1.3,7.83,11.63
101256,Description,1,3,3.0,-47.98,20.2,40.4,18.4,30.88,19.48
101257,A tear may go part,5,5,1.0,117.16,-1.84,2.0,-5.48,-5.74,0.25
101258,Athletes are especially vulnerable to,5,11,2.2,15.64,12.32,18.0,16.56,12.16,13.36
101259,By age 80,3,3,1.0,119.19,-2.62,1.2,-12.13,-8.94,9.05
101260,This injury often causes shoulder,5,10,2.0,32.56,9.96,10.0,11.92,8.39,10.2
101261,After any coronavirus disease 2019,5,9,1.8,49.48,7.6,2.0,13.08,9.33,13.36
101262,Long COVID not only profoundly,5,9,1.8,49.48,7.6,10.0,8.44,5.56,10.2
101263,Neurological symptoms,2,7,3.5,-91.29,26.49,20.8,27.4,26.67,19.53
101264,Long COVID is characterised by,5,9,1.8,49.48,7.6,10.0,8.44,5.56,10.2
101265,Symptom severity ranges from mild,5,10,2.0,32.56,9.96,10.0,11.92,8.39,16.52
101267,Some estimates suggest that more,5,8,1.6,66.4,5.24,10.0,10.76,7.45,10.2
101268,Research shows adults are more,5,7,1.4,83.32,2.88,2.0,8.44,5.56,13.36
101269,Risk factors for the condition,5,8,1.6,66.4,5.24,10.0,8.44,5.56,13.36
101270,Sports and recreational activities,4,11,2.75,-29.87,18.42,21.6,21.75,17.07,15.68
101271,Significant progress has been made,5,9,1.8,49.48,7.6,10.0,13.08,9.33,10.2
101272,There are multiple reasons for,5,8,1.6,66.4,5.24,10.0,8.44,5.56,10.2
101273,These findings support the use,5,7,1.4,83.32,2.88,2.0,8.44,5.56,10.2
101274,“These results extend and support,5,8,1.6,66.4,5.24,2.0,10.76,8.39,13.36
101275,The Big Picture,3,4,1.333,90.99,1.31,1.2,-0.53,0.48,0.15
101276,Other factors,2,4,2.0,35.61,8.79,0.8,4.2,7.83,11.63
101277,Psoriasis can appear in areas,5,11,2.2,15.64,12.32,18.0,7.28,4.62,10.2
101278,Avoid your known triggers: If,5,7,1.4,83.32,2.88,2.0,6.12,4.62,10.2
101280,Avoid tattoos and other types,5,8,1.6,66.4,5.24,2.0,7.28,4.62,13.36
101281,The ultraviolet rays in sunlight,5,10,2.0,32.56,9.96,10.0,10.76,7.45,10.2
101282,2 min read,3,3,1.0,119.19,-2.62,1.2,-10.2,-7.37,14.31
101283,In particular,2,5,2.5,-6.69,14.69,20.8,4.2,7.83,11.63
101284,If you can,3,3,1.0,119.19,-2.62,1.2,-10.2,-7.37,0.15
101285,Omega-3 fatty acids found,4,7,1.75,54.73,6.62,1.6,7.25,6.48,15.68
101287,Flare-ups often occur when,4,6,1.5,75.88,3.67,1.6,8.7,7.65,11.73
101288,“Eating well,2,3,1.5,77.91,2.89,0.8,-1.6,5.48,11.63
101290,Medications: Some drugs,3,6,2.0,34.59,9.18,14.53,13.0,13.04,14.31
101291,Medications: Some drugs,3,6,2.0,34.59,9.18,14.53,13.0,13.04,14.31
101292,Flare-ups also can be,4,5,1.25,97.03,0.72,1.6,1.45,1.77,7.78
101294,During the 2025 International Scientific,5,13,2.6,-18.2,17.04,18.0,20.04,14.98,13.36
101295,What Is The Road to 2026?,6,6,1.0,116.15,-1.45,2.4,-2.37,-2.73,6.57
101296,So the news that the,5,5,1.0,117.16,-1.84,2.0,-3.16,-3.86,0.25
101299,Ehlers-Danlos syndromes (EDS),3,5,1.667,62.79,5.25,1.2,20.73,22.46,19.58
101301,Evolving management approaches informed by,5,12,2.4,-1.28,14.68,26.0,22.36,16.87,16.52
101302,Recent studies have accelerated drug,5,11,2.2,15.64,12.32,10.0,15.4,11.21,16.52
101303,If I have long COVID,5,6,1.2,100.24,0.52,2.0,-3.16,-3.86,7.04
101304,Long COVID describes symptoms or,5,8,1.6,66.4,5.24,2.0,10.76,7.45,13.36
101305,Also,1,2,2.0,36.62,8.4,0.4,-22.2,-2.09,0.05
101306,Post-viral infection associated chronic conditions (IACCs) are lingering,8,20,2.5,-12.78,17.03,23.2,25.45,20.84,17.85
101307,However,1,3,3.0,-47.98,20.2,0.4,-4.8,12.04,0.05
101308,As of July 2021,4,5,1.25,97.03,0.72,1.6,-5.8,-5.3,7.78
101309,Some people report that Long COVID symptoms prevent them from,10,15,1.5,69.79,6.01,4.0,11.4,8.06,8.87
101310,Diseases caused or made worse,5,7,1.4,83.32,2.88,10.0,7.28,4.62,10.2
101311,If you experience any new,5,9,1.8,49.48,7.6,10.0,2.64,0.85,7.04
101312,Postural orthostatic tachycardia syndrome (POTS,5,14,2.8,-35.12,19.4,26.0,27.0,21.58,19.67
101313,If you start to feel,5,5,1.0,117.16,-1.84,2.0,-3.16,-3.86,0.25
101314,The takeaway,2,2,1.0,120.21,-3.01,0.8,1.3,5.48,11.63
101315,The pain may feel dull,5,5,1.0,117.16,-1.84,2.0,-0.84,-1.97,0.25
101316,The symptoms of a kidney infection usually develop quite quickly,10,20,2.0,27.49,11.91,16.0,13.14,9.48,12.03
101317,Peeing more often than usual,5,9,1.8,49.48,7.6,10.0,6.12,3.68,10.2
101318,Within a few hours of,5,7,1.4,83.32,2.88,2.0,-2.0,-2.92,10.2
101322,Chills and high fever,4,5,1.25,97.03,0.72,1.6,2.9,1.77,7.78
101323,People with diabetes or a,5,9,1.8,49.48,7.6,10.0,2.64,0.85,7.04
101324,When to See a Doctor,5,6,1.2,100.24,0.52,2.0,-3.16,-3.86,0.25
101325,fever and chills,3,4,1.333,90.99,1.31,1.2,1.4,2.05,9.05
101327,Most kidney infections need prompt,5,8,1.6,66.4,5.24,10.0,13.08,9.33,13.36
101328,Left untreated,2,4,2.0,35.61,8.79,20.8,7.1,10.18,11.63
101329,Bloating (feeling fullness or swelling,5,9,1.8,49.48,7.6,2.0,16.56,13.1,16.52
101330,Skin disorders that produce small,5,8,1.6,66.4,5.24,10.0,11.92,8.39,10.2
101331,In classical celiac disease,4,8,2.0,33.58,9.57,11.6,11.6,8.83,15.68
101334,Iron Deficiency Anemia,3,10,3.333,-78.21,24.91,27.87,13.0,11.47,14.31
101335,Closely related to chronic feelings,5,10,2.0,32.56,9.96,10.0,14.24,10.27,16.52
101336,Abdominal pain,2,5,2.5,-6.69,14.69,20.8,7.1,10.18,11.63
101337,However,1,3,3.0,-47.98,20.2,0.4,-4.8,12.04,0.05
101338,Because celiac disease causes malabsorption,5,11,2.2,15.64,12.32,10.0,23.52,17.81,16.52
101339,failure to thrive,3,4,1.333,90.99,1.31,1.2,3.33,3.62,14.31
101341,Failure to thrive for infants,5,7,1.4,83.32,2.88,2.0,7.28,4.62,13.36
101342,Weight loss,2,2,1.0,120.21,-3.01,0.8,-1.6,3.12,11.63
101343,Silent celiac disease is also,5,9,1.8,49.48,7.6,2.0,7.28,4.62,10.2
101344,Repetitive motions from activities like,5,12,2.4,-1.28,14.68,18.0,18.88,14.04,13.36
101348,While the pain is centered,5,6,1.2,100.24,0.52,2.0,3.8,1.79,7.04
101349,The pain usually feels:,4,7,1.75,54.73,6.62,11.6,4.35,4.12,11.73
101350,Certain movements can significantly worsen,5,12,2.4,-1.28,14.68,10.0,22.36,16.87,13.36
101352,During the initial examination,4,11,2.75,-29.87,18.42,21.6,15.95,12.36,11.73
101353,Waking up with a stiff,5,6,1.2,100.24,0.52,2.0,-0.84,-1.97,7.04
101354,The pain may start slowly,5,6,1.2,100.24,0.52,2.0,2.64,0.85,0.25
101355,The primary difference between the,5,10,2.0,32.56,9.96,10.0,13.08,9.33,7.04
101356,It's hard to move your,5,5,1.0,117.16,-1.84,2.0,-2.0,-1.97,0.25
101357,If you are worried that,5,6,1.2,100.24,0.52,2.0,0.32,-1.03,7.04
101359,Not every symptom falls into,5,9,1.8,49.48,7.6,2.0,6.12,3.68,10.2
101361,Long Covid muscle pain,4,6,1.5,75.88,3.67,1.6,4.35,2.94,11.73
101362,brain fog,2,2,1.0,120.21,-3.01,0.8,-7.4,-1.59,0.1
101363,long-term chest tightness or,4,6,1.5,75.88,3.67,1.6,11.6,10.01,11.73
101364,10–20% of those who,4,4,1.0,118.18,-2.23,1.6,-2.9,-0.59,7.78
101365,The virus that causes COVID-19 upsets immune system communication,9,19,2.111,19.1,12.83,8.04,17.0,12.9,16.36
101366,This Shingles Action Week 2026,5,7,1.4,83.32,2.88,2.0,8.44,5.56,13.36
101367,“People living with certain underlying,5,11,2.2,15.64,12.32,10.0,16.56,13.1,7.04
101368,Shingles can lead to significant,5,9,1.8,49.48,7.6,10.0,10.76,7.45,10.2
101369,Most undergo rigorous UL 2218,5,9,1.8,49.48,7.6,18.0,7.28,4.62,16.52
101371,Green-inspired hues: One of,4,6,1.5,75.88,3.67,11.6,8.7,8.83,11.73
101372,Roof costs in 2026 will,5,5,1.0,117.16,-1.84,2.0,0.32,-1.03,10.2
101373,Targeted treatments developed since 2024,5,10,2.0,32.56,9.96,18.0,20.04,14.98,16.52
101374,The highest prevalence was during,5,9,1.8,49.48,7.6,10.0,11.92,8.39,10.2
101375,The pooled prevalence of long,5,7,1.4,83.32,2.88,10.0,7.28,4.62,10.2
101376,While the exact number of,5,7,1.4,83.32,2.88,2.0,2.64,0.85,0.25
101377,Anyone infected with SARS-CoV,4,9,2.25,12.43,12.52,11.6,13.05,11.18,11.73
101378,NIH RECOVER Initiative Status Report,5,12,2.4,-1.28,14.68,18.0,15.4,11.21,16.52
101379,Taken together,2,5,2.5,-6.69,14.69,0.8,7.1,10.18,0.1
101380,Multiple health care experts and,5,8,1.6,66.4,5.24,10.0,10.76,7.45,10.2
101381,It isn't “laziness”,3,6,2.0,34.59,9.18,14.53,1.4,6.76,9.05
101382,Targeted treatments developed since 2024,5,10,2.0,32.56,9.96,18.0,20.04,14.98,16.52
101385,This is likely attributed to,5,9,1.8,49.48,7.6,10.0,6.12,3.68,7.04
101391,Increased intake of magnesium,4,9,2.25,12.43,12.52,11.6,14.5,11.18,15.68
101392,New treatments for fibromyalgia in,5,8,1.6,66.4,5.24,10.0,13.08,9.33,10.2
101393,Treatments like LDN and TMS,5,6,1.2,100.24,0.52,2.0,4.96,2.74,13.36
101394,A double-blind,2,2,1.0,120.21,-3.01,0.8,4.2,10.18,11.63
101395,After 60 days,3,4,1.333,90.99,1.31,1.2,-4.4,-2.66,14.31
101397,It helps to reset brain,5,6,1.2,100.24,0.52,2.0,0.32,-1.03,10.2
101398,Factors that have contributed to,5,9,1.8,49.48,7.6,10.0,10.76,7.45,10.2
101400,Others include forgetting important dates,5,11,2.2,15.64,12.32,10.0,21.2,15.92,16.52
101402,Are you,2,2,1.0,120.21,-3.01,0.8,-13.2,-6.3,0.1
101403,Busy people can be so,5,7,1.4,83.32,2.88,2.0,-2.0,-2.92,0.25
101404,Sometimes they may have trouble,5,7,1.4,83.32,2.88,2.0,9.6,6.5,0.25
101405,However,1,3,3.0,-47.98,20.2,0.4,-4.8,12.04,0.05
